Indicator,Country,Start Year,End Year,Value,Unit,Source
Greenhouse gas emissions intensity for chicken,Bangladesh,1967,1967,3.4346,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1968,1968,3.4304,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1969,1969,3.4281,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1970,1970,3.4291,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1971,1971,3.3012,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1972,1972,3.1439,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1973,1973,3.0501,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1974,1974,3.0501,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1975,1975,3.0501,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1976,1976,3.0509,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1977,1977,2.5873,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1978,1978,3.0515,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1979,1979,3.0468,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1980,1980,3.0504,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1981,1981,3.0494,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1982,1982,3.0491,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1983,1983,3.0493,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1984,1984,3.5254,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1985,1985,3.0479,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1986,1986,3.0504,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1987,1987,3.0497,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1988,1988,3.0489,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1989,1989,3.436,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1990,1990,3.0468,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1991,1991,3.0476,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1992,1992,3.0493,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1993,1993,3.0481,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1994,1994,3.0565,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1995,1995,2.9433,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1996,1996,1.6582,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1997,1997,1.3721,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1998,1998,1.7739,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,1999,1999,2.382,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2000,2000,2.3099,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2001,2001,2.3321,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2002,2002,2.2689,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2003,2003,2.2461,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2004,2004,2.4247,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2005,2005,2.1183,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2006,2006,2.4074,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2007,2007,2.5391,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2008,2008,2.3709,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2009,2009,2.9581,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2010,2010,2.5171,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2011,2011,2.4574,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2012,2012,2.0163,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2013,2013,1.4917,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2014,2014,1.5426,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2015,2015,1.5709,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2016,2016,1.5614,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2017,2017,1.5654,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2018,2018,1.5643,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2019,2019,2.5854,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2020,2020,1.3685,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2021,2021,1.4841,kg CO2eq/kg product,FAOSTAT
Greenhouse gas emissions intensity for chicken,Bangladesh,2022,2022,1.8442,kg CO2eq/kg product,FAOSTAT
"Adults: Salty packaged snacks, instant noodles, or fast food consumption",Bangladesh,2022,2022,26.87,%,Global Diet Quality Project / Gallup World Poll
Shannon diversity index,Bangladesh,2013,2013,0.65,,Remans et al. 2014
V-Dem accountability index,Bangladesh,2000,2000,0.484,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2001,2001,0.466,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2002,2002,0.364,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2003,2003,0.386,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2004,2004,0.38,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2005,2005,0.379,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2006,2006,0.375,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2007,2007,0.023,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2008,2008,0.249,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2009,2009,0.313,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2010,2010,0.28,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2011,2011,0.251,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2012,2012,0.221,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2013,2013,0.17,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2014,2014,-0.163,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2015,2015,-0.177,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2016,2016,-0.179,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2017,2017,-0.198,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2018,2018,-0.25,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2019,2019,-0.267,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2020,2020,-0.245,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2021,2021,-0.223,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2022,2022,-0.218,,Varieties of Democracy
V-Dem accountability index,Bangladesh,2023,2023,-0.203,,Varieties of Democracy
Share of agriculture in GDP,Bangladesh,2000,2000,24.618113,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2001,2001,23.284611,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2002,2002,21.925396,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2003,2003,20.978401,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2004,2004,20.182561,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2005,2005,19.320865,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2006,2006,18.034009,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2007,2007,17.731506,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2008,2008,17.447717,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2009,2009,16.889309,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2010,2010,16.716428,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2011,2011,16.458777,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2012,2012,15.772842,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2013,2013,15.042005,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2014,2014,14.841678,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2015,2015,14.231719,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2016,2016,13.464792,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2017,2017,12.95728,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2018,2018,12.480078,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2019,2019,11.975322,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2020,2020,11.999687,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2021,2021,11.632859,% GDP,FAOSTAT
Share of agriculture in GDP,Bangladesh,2022,2022,11.217601,% GDP,FAOSTAT
Availability of cereals,Bangladesh,2010,2010,751.2054801657,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2011,2011,762.3835623680999,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2012,2012,762.2465760666,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2013,2013,749.8356171506999,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2014,2014,747.3424664633999,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2015,2015,763.3150692183,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2016,2016,733.424658231,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2017,2017,751.6712335908001,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2018,2018,776.0273979975,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2019,2019,750.1095897537,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2020,2020,764.3561651097,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2021,2021,711.2054801277,g/capita/day,FAOSTAT
Availability of cereals,Bangladesh,2022,2022,720.821918493,g/capita/day,FAOSTAT
Stunting and overweight in children under 5 years,Bangladesh,1997,1997,1.3,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2000,2000,0.5,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2004,2004,0.5,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2007,2007,0.4,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2011,2011,0.8,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2013,2013,0.7,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2014,2014,0.7,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2018,2018,0.5,%,UNICEF / WHO / World Bank
Stunting and overweight in children under 5 years,Bangladesh,2019,2019,1.1,%,UNICEF / WHO / World Bank
Availability of fish,Bangladesh,2010,2010,54.4657534764,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2011,2011,55.1780822442,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2012,2012,57.7808219727,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2013,2013,60.05479457760001,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2014,2014,62.2191781413,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2015,2015,64.71232882860001,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2016,2016,66.35616444659999,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2017,2017,70.32876719010001,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2018,2018,71.7534247257,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2019,2019,72.8219178774,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2020,2020,72.0000000684,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2021,2021,71.1780822594,g/capita/day,FAOSTAT
Availability of fish,Bangladesh,2022,2022,70.410958971,g/capita/day,FAOSTAT
Total ecological footprint of food consumption per person,Bangladesh,2019,2019,0.84,global ha/capita,Lin et al. 2019
Greenhouse gas emissions from agriculture,Bangladesh,1961,1961,49285.7097,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1962,1962,50703.4196,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1963,1963,52622.1797,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1964,1964,55213.1916,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1965,1965,55173.9236,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1966,1966,55224.7742,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1967,1967,58470.2071,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1968,1968,58827.6933,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1969,1969,61260.7657,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1970,1970,60942.8521,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1971,1971,58613.2214,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1972,1972,59751.9435,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1973,1973,59469.3795,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1974,1974,59579.1832,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1975,1975,62240.0161,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1976,1976,61995.1792,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1977,1977,63503.6871,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1978,1978,67946.3444,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1979,1979,69933.451,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1980,1980,60024.1535,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1981,1981,60844.5858,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1982,1982,61903.6335,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1983,1983,60094.3721,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1984,1984,61730.1994,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1985,1985,62814.7947,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1986,1986,64304.0737,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1987,1987,64355.22,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1988,1988,65010.3913,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1989,1989,67091.3834,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1990,1990,68338.0231,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1991,1991,68763.304,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1992,1992,69336.5247,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1993,1993,69395.3859,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1994,1994,35371.9215,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1995,1995,73442.2283,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1996,1996,74784.0503,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1997,1997,75279.1153,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1998,1998,75342.3054,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,1999,1999,78817.3006,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2000,2000,79711.904,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2001,2001,43834.73,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2002,2002,81192.6448,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2003,2003,81070.9265,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2004,2004,80144.3072,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2005,2005,82002.5353,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2006,2006,83576.0223,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2007,2007,84039.8187,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2008,2008,88266.9279,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2009,2009,88476.3648,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2010,2010,89882.5833,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2011,2011,91215.5244,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2012,2012,90775.4219,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2013,2013,91093.7522,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2014,2014,92232.5299,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2015,2015,92898.0645,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2016,2016,91171.3743,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2017,2017,93818.4664,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2018,2018,94398.664,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2019,2019,94699.2857,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2020,2020,95296.2084,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2021,2021,97558.9513,kT CO2eq,FAOSTAT
Greenhouse gas emissions from agriculture,Bangladesh,2022,2022,97868.2947,kT CO2eq,FAOSTAT
Availability of treenuts,Bangladesh,2010,2010,2.5479452079,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2011,2011,2.8493150712,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2012,2012,3.0684931536,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2013,2013,2.7671232903,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2014,2014,2.465753427,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2015,2015,2.9041095918,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2016,2016,2.5753424682,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2017,2017,2.6027397285,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2018,2018,2.7123287697,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2019,2019,2.9589041124,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2020,2020,3.6712328802,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2021,2021,4.8767123334,g/capita/day,FAOSTAT
Availability of treenuts,Bangladesh,2022,2022,5.5342465806,g/capita/day,FAOSTAT
National biofortification policies adopted and in-process,Bangladesh,2020,2020,Yes,,HarvestPlus
Vegetable losses,Bangladesh,2010,2010,7.268464243845251,%,FAOSTAT
Vegetable losses,Bangladesh,2011,2011,7.703016241299304,%,FAOSTAT
Vegetable losses,Bangladesh,2012,2012,7.633753806002609,%,FAOSTAT
Vegetable losses,Bangladesh,2013,2013,7.585172487679452,%,FAOSTAT
Vegetable losses,Bangladesh,2014,2014,7.660738714090288,%,FAOSTAT
Vegetable losses,Bangladesh,2015,2015,7.660668380462725,%,FAOSTAT
Vegetable losses,Bangladesh,2016,2016,7.868457300275482,%,FAOSTAT
Vegetable losses,Bangladesh,2017,2017,7.952569169960475,%,FAOSTAT
Vegetable losses,Bangladesh,2018,2018,7.839448102853559,%,FAOSTAT
Vegetable losses,Bangladesh,2019,2019,7.83603707995365,%,FAOSTAT
Vegetable losses,Bangladesh,2020,2020,7.991038088125467,%,FAOSTAT
Vegetable losses,Bangladesh,2021,2021,7.417549708298607,%,FAOSTAT
Vegetable losses,Bangladesh,2022,2022,7.384816468794249,%,FAOSTAT
Guarantees for public access to information,Bangladesh,2021,2021,Yes,,Sustainable Development Goals
Guarantees for public access to information,Bangladesh,2022,2022,Yes,,Sustainable Development Goals
Cropland nitrogen use efficiency,Bangladesh,2000,2000,34.7138,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2001,2001,32.4427,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2002,2002,32.6292,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2003,2003,34.1627,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2004,2004,31.7464,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2005,2005,34.613,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2006,2006,33.5502,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2007,2007,34.6247,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2008,2008,35.9022,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2009,2009,37.4226,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2010,2010,37.8452,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2011,2011,38.8799,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2012,2012,40.5553,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2013,2013,41.6084,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2014,2014,39.1251,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2015,2015,39.0904,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2016,2016,40.4669,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2017,2017,41.7915,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2018,2018,40.1304,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2019,2019,40.0346,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2020,2020,39.6263,%,FAOSTAT
Cropland nitrogen use efficiency,Bangladesh,2021,2021,38.1816,%,FAOSTAT
"Share of dietary energy from cereals, roots, and tubers",Bangladesh,2000,2002,84,%,FAOSTAT
